listing_db_id,latitude,longitude,price,aqi,nwi_score,nearest_bus_stop_miles,nearby_bus_stops,nearby_parks,nearest_park_miles
405,38.901974,-76.979866,2935,45,15.5,0.03,124,3,0.55
406,38.907307,-76.998062,3170,45,17.2,0.09,153,3,0.54
407,38.90517,-77.006294,3334,45,17.8,0.14,155,3,0.57
408,38.933712,-76.991501,1400,45,16.5,0.04,169,3,0.61
409,38.91132,-77.036957,1949,45,15.7,0.04,212,3,0.45
410,38.916546,-77.023216,2215,45,18.3,0.06,187,4,0.33
411,38.906921,-77.050743,3510,45,15.7,0.19,145,1,0.5
412,38.906822,-77.011314,1575,45,16.0,0.13,187,3,0.63
413,38.958084,-77.002419,1985,45,15.5,0.07,137,0,2.04
414,38.904526,-77.024925,2809,45,18.3,0.05,248,3,0.2
415,38.91724,-77.033684,3891,45,17.5,0.04,200,3,0.46
479,38.899944,-76.997391,1766,45,15.2,0.03,133,2,0.07
416,38.90403,-77.048317,2180,45,16.2,0.09,151,1,0.39
417,38.896996,-77.045799,2194,45,16.8,0.06,127,2,0.65
418,38.90517,-77.006294,2499,45,17.8,0.14,155,3,0.57
419,38.935844,-77.081871,1870,45,11.2,0.04,104,0,1.06
420,38.935844,-77.081871,2105,45,11.2,0.04,104,0,1.06
421,38.922798,-77.030746,2432,45,13.8,0.07,194,3,0.28
422,38.932247,-77.029449,1150,45,14.2,0.07,164,3,0.63
423,38.920673,-77.031647,4277,45,13.8,0.02,193,2,0.28
424,38.912441,-77.031601,4425,45,17.0,0.01,229,4,0.63
425,38.926666,-77.038605,1870,45,14.5,0.08,146,3,0.55
426,38.926765,-77.053764,4500,45,13.5,0.08,88,0,0.87
427,38.958084,-77.002419,1720,45,15.5,0.07,137,0,2.04
428,38.921581,-77.03701,1900,45,16.0,0.06,173,2,0.58
429,38.88036,-77.006203,2667,45,15.8,0.26,71,0,0.91
430,38.901981,-76.979874,2392,45,15.5,0.04,124,3,0.55
431,38.901718,-77.035004,2569,45,15.8,0.04,229,3,0.29
432,38.904655,-77.051949,3827,45,15.8,0.09,142,1,0.57
433,38.907307,-76.998062,2870,45,17.2,0.09,153,3,0.54
434,38.877972,-77.005531,2580,45,15.8,0.1,72,0,0.93
435,38.926666,-77.038605,2248,45,14.5,0.08,146,3,0.55
436,38.921452,-77.081009,2645,45,12.8,0.08,87,0,1.81
437,38.935844,-77.081871,1658,45,11.2,0.04,104,0,1.06
438,38.908844,-77.032661,3500,45,14.7,0.05,244,5,0.52
439,38.87748,-77.016319,3190,45,15.8,0.07,68,1,0.33
440,38.910919,-77.004097,1892,45,14.0,0.12,158,2,0.55
441,38.878815,-77.02108,2641,45,15.8,0.07,75,1,0.14
442,38.948513,-77.065186,2133,45,9.8,0.05,99,1,0.25
443,38.900784,-77.016937,2496,45,16.5,0.07,211,2,0.31
444,38.926666,-77.038605,1751,45,14.5,0.08,146,3,0.55
445,38.972084,-77.033775,1100,45,10.0,0.02,101,0,1.1
446,38.922646,-77.037392,2200,45,16.5,0.06,169,3,0.61
447,38.910919,-77.004097,2666,45,14.0,0.12,158,2,0.55
448,38.907059,-77.045364,2395,45,14.7,0.04,176,1,0.22
449,38.896446,-77.046944,2384,45,18.8,0.04,107,2,0.71
450,38.926666,-77.038605,1771,45,14.5,0.08,146,3,0.55
451,38.904102,-77.017403,2433,45,16.7,0.12,221,2,0.26
452,38.937923,-77.023888,1525,45,15.5,0.06,153,0,0.95
453,38.896996,-77.045799,2780,45,16.8,0.06,127,2,0.65
454,38.90749,-77.049309,4201,45,15.8,0.14,152,1,0.43
455,38.937988,-77.060394,2299,45,11.8,0.03,74,1,0.57
456,38.901981,-76.979874,1805,45,15.5,0.04,124,3,0.55
457,38.912441,-77.031601,3375,45,17.0,0.01,229,4,0.63
458,38.942833,-77.061111,2320,45,13.2,0.09,73,1,0.3
459,38.936184,-77.055687,1743,45,13.2,0.04,69,2,0.82
460,38.907452,-77.032341,2195,45,14.7,0.04,250,4,0.51
461,38.875031,-77.008392,2432,45,17.8,0.11,56,1,0.78
462,38.899944,-76.997391,3428,45,15.2,0.03,133,2,0.07
463,38.95285,-77.016182,2448,45,14.3,0.19,150,0,1.21
464,38.928524,-77.033623,3465,45,15.7,0.04,175,3,0.56
465,38.937498,-77.033559,3100,45,13.7,0.04,156,2,0.43
466,38.88036,-77.006203,2322,45,15.8,0.26,71,0,0.91
467,38.906502,-77.052681,3712,45,15.8,0.2,140,1,0.6
468,38.896996,-77.045799,2227,45,16.8,0.06,127,2,0.65
469,38.936184,-77.055687,2548,45,13.2,0.04,69,2,0.82
470,38.897202,-77.002281,1850,45,14.8,0.16,128,2,0.26
471,38.880337,-77.006493,2056,45,15.8,0.27,71,0,0.89
472,38.879501,-77.004631,3115,45,15.8,0.18,73,0,0.84
473,38.93932,-77.037277,1999,45,11.2,0.06,124,2,0.29
474,38.933262,-77.057487,1700,45,15.8,0.02,79,1,0.93
475,38.908566,-77.034256,2071,45,14.7,0.08,248,5,0.43
476,38.906921,-77.050743,4670,45,15.7,0.19,145,1,0.5
477,38.918144,-77.04496,1945,45,17.2,0.08,148,1,0.87
478,38.923958,-77.053108,2694,45,14.3,0.04,96,0,0.98
480,38.93932,-77.037277,1599,45,11.2,0.06,124,2,0.29
481,38.917091,-77.022675,3789,45,16.2,0.05,193,4,0.32
482,38.936138,-77.034904,1899,45,14.7,0.1,148,2,0.34
483,38.910309,-77.008553,2280,45,17.8,0.05,169,3,0.7
484,38.935844,-77.081871,2096,45,11.2,0.04,104,0,1.06
485,38.875164,-77.006271,4384,45,17.8,0.09,66,0,0.89
486,38.910919,-77.004097,2561,45,14.0,0.12,158,2,0.55
487,38.871696,-76.978127,1250,45,14.2,0.11,99,1,0.15
488,38.880337,-77.006493,3735,45,15.8,0.27,71,0,0.89
489,38.897118,-77.045326,1675,45,16.8,0.08,134,2,0.64
490,38.921501,-77.043922,3490,45,17.3,0.07,157,1,0.91
491,38.878433,-77.018265,3439,45,15.8,0.09,72,1,0.24
492,38.875622,-77.007805,2417,45,17.8,0.07,61,0,0.8
493,38.910919,-77.004097,1912,45,14.0,0.12,158,2,0.55
494,38.896996,-77.045799,2227,45,16.8,0.06,127,2,0.65
495,38.876781,-77.015671,2142,45,15.8,0.03,66,1,0.37
496,38.87429,-77.000771,2299,45,17.8,0.15,80,1,0.86
497,38.912441,-77.031601,3544,45,17.0,0.01,229,4,0.63
498,38.928524,-77.033623,1925,45,15.7,0.04,175,3,0.56
499,38.950451,-77.007439,1795,45,11.2,0.15,132,0,1.95
500,38.899097,-77.019234,3465,45,18.3,0.1,219,3,0.3
501,38.948097,-77.066391,1957,45,13.8,0.02,101,1,0.22
502,38.958084,-77.002419,2675,45,15.5,0.07,137,0,2.04
503,38.910355,-77.022186,2920,45,17.7,0.03,230,4,0.13
504,38.904102,-77.017403,2494,45,16.7,0.12,221,2,0.26
505,38.936184,-77.055687,2383,45,13.2,0.04,69,2,0.82
506,38.939316,-77.027458,4400,45,14.7,0.13,163,2,0.77
507,38.926884,-77.040436,1910,45,14.5,0.04,140,2,0.52
508,38.874168,-77.00029,2015,45,17.8,0.15,82,1,0.84
509,38.9529,-77.068192,1826,45,13.3,0.03,106,2,0.56
510,38.871212,-77.00666,2486,45,17.8,0.24,58,0,0.95
511,38.929901,-77.055565,2635,45,15.5,0.02,76,0,0.85
512,38.901436,-77.053047,2460,45,14.8,0.13,137,1,0.69
513,38.880337,-77.006493,2472,45,15.8,0.27,71,0,0.89
514,38.875914,-77.008551,2695,45,17.8,0.05,60,1,0.76
515,38.899837,-77.033371,4670,45,17.3,0.06,232,3,0.15
516,38.90144,-77.052795,2052,45,14.8,0.12,138,1,0.68
517,38.922646,-77.037392,2223,45,16.5,0.06,169,3,0.61
518,38.900192,-77.051941,2395,45,14.8,0.05,130,1,0.68
519,38.941189,-77.001961,2054,45,12.7,0.04,128,0,1.25
520,38.901974,-76.979866,2467,45,15.5,0.03,124,3,0.55
563,38.936184,-77.055687,1691,45,13.2,0.04,69,2,0.82
521,38.88036,-77.006203,3735,45,15.8,0.26,71,0,0.91
522,38.910309,-77.008553,1910,45,17.8,0.05,169,3,0.7
523,38.952862,-77.068962,1979,45,14.2,0.03,108,2,0.57
524,38.935844,-77.081871,3601,45,11.2,0.04,104,0,1.06
525,38.919437,-77.027405,4950,45,15.5,0.09,202,3,0.1
526,38.879517,-77.005623,2499,45,15.8,0.19,74,0,0.89
527,38.910309,-77.008553,2115,45,17.8,0.05,169,3,0.7
528,38.935116,-77.033882,1574,45,14.7,0.06,152,2,0.38
529,38.87429,-77.000771,3197,45,17.8,0.15,80,1,0.86
530,38.952862,-77.068962,3038,45,14.2,0.03,108,2,0.57
531,38.908844,-77.032661,4685,45,14.7,0.05,244,5,0.52
532,38.916546,-77.023216,1945,45,18.3,0.06,187,4,0.33
533,38.878433,-77.018265,2759,45,15.8,0.09,72,1,0.24
534,38.943722,-77.061241,2396,45,11.8,0.09,66,1,0.27
535,38.907616,-77.034286,1892,45,14.7,0.14,239,4,0.41
536,38.927567,-77.006165,2478,45,10.7,0.02,108,3,0.58
537,38.925076,-77.077042,2621,45,11.5,0.09,90,0,1.49
538,38.918381,-77.023216,4190,45,16.2,0.06,193,3,0.23
539,38.899643,-77.015663,2348,45,16.5,0.08,193,2,0.4
540,38.932556,-77.07296,1950,45,14.3,0.04,117,1,0.93
541,38.875031,-77.008392,3898,45,17.8,0.11,56,1,0.78
542,38.933327,-77.056747,2077,45,13.2,0.02,76,0,0.94
543,38.920612,-77.070778,2425,45,17.2,0.05,106,0,1.7
544,38.933262,-77.057487,2295,45,15.8,0.02,79,1,0.93
545,38.903481,-77.017738,6219,45,16.7,0.09,230,2,0.23
546,38.90649,-77.033157,1799,45,14.7,0.06,250,4,0.45
547,38.936184,-77.055687,1688,45,13.2,0.04,69,2,0.82
548,38.899837,-77.033371,3440,45,17.3,0.06,232,3,0.15
549,38.921452,-77.081009,1949,45,12.8,0.08,87,0,1.81
550,38.90942,-77.040604,3005,45,14.2,0.07,193,2,0.25
551,38.910309,-77.008553,2365,45,17.8,0.05,169,3,0.7
552,38.904526,-77.024925,3917,45,18.3,0.05,248,3,0.2
553,38.948097,-77.066391,2490,45,13.8,0.02,101,1,0.22
554,38.907059,-77.045364,2405,45,14.7,0.04,176,1,0.22
555,38.880337,-77.006493,2341,45,15.8,0.27,71,0,0.89
556,38.899944,-76.997391,3280,45,15.2,0.03,133,2,0.07
557,38.880337,-77.006493,2482,45,15.8,0.27,71,0,0.89
558,38.926708,-77.042099,2248,45,14.2,0.09,122,2,0.54
559,38.921452,-77.081009,1875,45,12.8,0.08,87,0,1.81
560,38.899944,-76.997391,1996,45,15.2,0.03,133,2,0.07
561,38.937912,-77.02491,2858,45,14.5,0.06,155,0,0.89
562,38.935844,-77.081871,1658,45,11.2,0.04,104,0,1.06
564,38.935844,-77.081871,2025,45,11.2,0.04,104,0,1.06
565,38.910919,-77.004097,2235,45,14.0,0.12,158,2,0.55
566,38.9529,-77.068192,2035,45,13.3,0.03,106,2,0.56
567,38.899944,-76.997391,1636,45,15.2,0.03,133,2,0.07
568,38.904186,-77.028625,2861,45,17.3,0.11,250,4,0.37
569,38.921452,-77.081009,1825,45,12.8,0.08,87,0,1.81
570,38.93541,-77.036102,4750,45,14.7,0.03,135,2,0.26
571,38.900192,-77.051941,2220,45,14.8,0.05,130,1,0.68
572,38.896446,-77.046944,2289,45,18.8,0.04,107,2,0.71
573,38.937912,-77.02491,1791,45,14.5,0.06,155,0,0.89
574,38.896996,-77.045799,2737,45,16.8,0.06,127,2,0.65
575,38.948513,-77.065186,3321,45,9.8,0.05,99,1,0.25
576,38.902828,-77.005386,2818,45,17.8,0.02,137,2,0.43
577,38.899944,-76.997391,3340,45,15.2,0.03,133,2,0.07
578,38.876781,-77.015671,1987,45,15.8,0.03,66,1,0.37
579,38.875622,-77.007805,4803,45,17.8,0.07,61,0,0.8
580,38.912491,-76.989716,1950,45,17.2,0.01,144,4,0.66
581,38.910309,-77.008553,1905,45,17.8,0.05,169,3,0.7
582,38.910919,-77.004097,2102,45,14.0,0.12,158,2,0.55
583,38.913136,-77.016861,1350,45,14.5,0.04,190,4,0.25
584,38.901974,-76.979866,2740,45,15.5,0.03,124,3,0.55
585,38.91724,-77.033684,3079,45,17.5,0.04,200,3,0.46
586,38.874168,-77.00029,2240,45,17.8,0.15,82,1,0.84
587,38.879749,-77.014114,1787,45,14.5,0.11,74,1,0.49
588,38.952862,-77.068962,1859,45,14.2,0.03,108,2,0.57
589,38.899643,-77.015663,2359,45,16.5,0.08,193,2,0.4
590,38.879509,-77.005623,2364,45,15.8,0.19,74,0,0.89
591,38.904102,-77.017403,2373,45,16.7,0.12,221,2,0.26
592,38.900192,-77.051941,2265,45,14.8,0.05,130,1,0.68
593,38.920673,-77.031647,3299,45,13.8,0.02,193,2,0.28
594,38.935844,-77.081871,1874,45,11.2,0.04,104,0,1.06
595,38.931023,-77.037048,1898,45,16.8,0.03,150,2,0.31
596,38.879082,-77.013382,2595,45,14.5,0.11,72,1,0.51
597,38.910278,-77.055779,2304,45,16.7,0.04,133,0,0.83
598,38.97675,-77.026276,1749,45,14.7,0.06,114,0,1.53
599,38.900784,-77.016937,2551,45,16.5,0.07,211,2,0.31
600,38.879749,-77.014114,1787,45,14.5,0.11,74,1,0.49
601,38.926884,-77.040436,3920,45,14.5,0.04,140,2,0.52
602,38.910355,-77.022186,2965,45,17.7,0.03,230,4,0.13
603,38.931023,-77.037048,1849,45,16.8,0.03,150,2,0.31
604,38.928524,-77.033623,1895,45,15.7,0.04,175,3,0.56
605,38.875622,-77.007805,2243,45,17.8,0.07,61,0,0.8
606,38.958084,-77.002419,2585,45,15.5,0.07,137,0,2.04
607,38.914276,-77.038185,2425,45,15.2,0.08,199,2,0.61
608,38.915031,-77.044556,2370,45,17.5,0.08,165,1,0.65
609,38.877972,-77.005531,3130,45,15.8,0.1,72,0,0.93
610,38.875622,-77.007805,3348,45,17.8,0.07,61,0,0.8
611,38.90403,-77.048317,2540,45,16.2,0.09,151,1,0.39
612,38.918526,-77.023071,2252,45,16.2,0.06,194,3,0.23
613,38.874168,-77.00029,2380,45,17.8,0.15,82,1,0.84
614,38.916546,-77.023216,2180,45,18.3,0.06,187,4,0.33
615,38.948097,-77.066391,2295,45,13.8,0.02,101,1,0.22
616,38.928524,-77.033623,2450,45,15.7,0.04,175,3,0.56
617,38.902828,-77.051842,2141,45,15.7,0.02,140,1,0.59
618,38.9235,-77.042259,2649,45,17.7,0.04,139,2,0.76
619,38.921452,-77.081009,1949,45,12.8,0.08,87,0,1.81
620,38.916546,-77.023216,2285,45,18.3,0.06,187,4,0.33
621,38.907791,-77.034027,1889,45,14.7,0.13,239,4,0.43
622,38.875031,-77.008392,2356,45,17.8,0.11,56,1,0.78
623,38.958084,-77.002419,1870,45,15.5,0.07,137,0,2.04
624,38.880337,-77.006493,2266,45,15.8,0.27,71,0,0.89
625,38.903378,-77.0159,1945,45,16.7,0.06,211,2,0.33
626,38.904655,-77.051949,3003,45,15.8,0.09,142,1,0.57
627,38.928207,-77.073692,2455,45,14.5,0.04,92,0,1.22
628,38.922688,-77.029228,2882,45,14.2,0.11,195,3,0.21
629,38.901718,-77.035004,2509,45,15.8,0.04,229,3,0.29
630,38.875622,-77.007805,2686,45,17.8,0.07,61,0,0.8
631,38.926666,-77.038605,3359,45,14.5,0.08,146,3,0.55
632,38.920673,-77.031647,2414,45,13.8,0.02,193,2,0.28
633,38.880337,-77.006493,2492,45,15.8,0.27,71,0,0.89
634,38.879082,-77.013382,3350,45,14.5,0.11,72,1,0.51
635,38.936184,-77.055687,2537,45,13.2,0.04,69,2,0.82
636,38.896996,-77.045799,2068,45,16.8,0.06,127,2,0.65
637,38.926884,-77.040436,3950,45,14.5,0.04,140,2,0.52
638,38.87748,-77.016319,2015,45,15.8,0.07,68,1,0.33
639,38.903481,-77.017738,3595,45,16.7,0.09,230,2,0.23
640,38.910309,-77.008553,2265,45,17.8,0.05,169,3,0.7
641,38.881077,-76.998749,1250,45,14.2,0.2,76,1,0.51
642,38.904655,-77.051949,6096,45,15.8,0.09,142,1,0.57
643,38.935467,-77.054016,3868,45,13.2,0.03,69,2,0.69
644,38.935844,-77.081871,1878,45,11.2,0.04,104,0,1.06
645,38.899719,-76.994179,3200,45,16.0,0.03,132,2,0.1
646,38.926807,-77.042816,2728,45,14.2,0.07,122,2,0.54
647,38.938999,-77.061081,2090,45,11.8,0.04,78,1,0.49
648,38.910324,-77.053337,2750,45,16.7,0.02,136,1,0.71
649,38.879501,-77.004631,2185,45,15.8,0.18,73,0,0.84
650,38.910919,-77.004097,3041,45,14.0,0.12,158,2,0.55
651,38.942833,-77.061111,2320,45,13.2,0.09,73,1,0.3
652,38.917091,-77.022675,2303,45,16.2,0.05,193,4,0.32
653,38.917034,-77.047165,3750,45,17.8,0.06,134,1,0.83
654,38.894325,-76.983398,1150,45,13.0,0.04,156,4,0.84
655,38.929863,-77.031845,2434,45,13.3,0.07,174,3,0.58
656,38.920673,-77.031647,2888,45,13.8,0.02,193,2,0.28
657,38.910919,-77.004097,2526,45,14.0,0.12,158,2,0.55
658,38.875622,-77.007805,2811,45,17.8,0.07,61,0,0.8
659,38.901436,-77.053047,1846,45,14.8,0.13,137,1,0.69
660,38.918381,-77.023216,2081,45,16.2,0.06,193,3,0.23
661,38.896996,-77.045799,2757,45,16.8,0.06,127,2,0.65
662,38.902828,-77.051842,2170,45,15.7,0.02,140,1,0.59
663,38.875031,-77.008392,2403,45,17.8,0.11,56,1,0.78
664,38.962872,-77.07473,1949,45,17.7,0.03,106,1,0.16
665,38.901981,-76.979874,3096,45,15.5,0.04,124,3,0.55
666,38.910446,-76.987366,1625,45,17.2,0.03,132,2,0.73
667,38.936138,-77.034904,1500,45,14.7,0.1,148,2,0.34
668,38.896408,-77.010536,1830,45,16.5,0.04,139,2,0.68
669,38.916546,-77.023216,2120,45,18.3,0.06,187,4,0.33
670,38.88036,-77.006203,2787,45,15.8,0.26,71,0,0.91
671,38.905846,-77.0299,2796,45,15.5,0.13,256,4,0.48
672,38.880337,-77.006493,2487,45,15.8,0.27,71,0,0.89
673,38.921501,-77.043922,2050,45,17.3,0.07,157,1,0.91
674,38.878815,-77.02108,3088,45,15.8,0.07,75,1,0.14
675,38.918144,-77.04496,1810,45,17.2,0.08,148,1,0.87
676,38.910309,-77.008553,2390,45,17.8,0.05,169,3,0.7
677,38.93932,-77.037277,1599,45,11.2,0.06,124,2,0.29
678,38.90377,-76.981812,1850,45,14.2,0.03,137,1,0.66
679,38.88036,-77.006203,2725,45,15.8,0.26,71,0,0.91
680,38.875622,-77.007805,2504,45,17.8,0.07,61,0,0.8
681,38.910919,-77.004097,1842,45,14.0,0.12,158,2,0.55
682,38.910309,-77.008553,2290,45,17.8,0.05,169,3,0.7
683,38.935844,-77.081871,1785,45,11.2,0.04,104,0,1.06
684,38.910309,-77.008553,2130,45,17.8,0.05,169,3,0.7
685,38.918381,-77.023216,3830,45,16.2,0.06,193,3,0.23
686,38.902828,-77.051842,1959,45,15.7,0.02,140,1,0.59
687,38.905006,-77.029045,2050,45,16.7,0.12,253,4,0.41
688,38.910309,-77.008553,3915,45,17.8,0.05,169,3,0.7
689,38.922924,-77.074043,1625,45,12.3,0.08,90,0,1.58
690,38.935844,-77.081871,3586,45,11.2,0.04,104,0,1.06
691,38.910309,-77.008553,2045,45,17.8,0.05,169,3,0.7
692,38.95285,-77.016182,2301,45,14.3,0.19,150,0,1.21
693,38.930401,-77.031349,2835,45,13.3,0.09,172,3,0.58
694,38.917534,-77.068245,3719,45,17.2,0.05,115,0,1.89
695,38.922646,-77.037392,1800,45,16.5,0.06,169,3,0.61
696,38.878574,-77.008011,2495,45,15.8,0.14,74,0,0.79
697,38.937988,-77.060394,1783,45,11.8,0.03,74,1,0.57
698,38.906509,-77.035507,2237,45,15.8,0.09,235,3,0.33
699,38.916546,-77.023216,2305,45,18.3,0.06,187,4,0.33
700,38.912663,-76.986923,1475,45,17.2,0.12,134,2,0.58
701,38.923958,-77.053108,2149,45,14.3,0.04,96,0,0.98
702,38.887398,-76.999733,2299,45,18.0,0.12,103,3,0.61
703,38.90517,-77.006294,3832,45,17.8,0.14,155,3,0.57
704,38.88036,-77.006203,3577,45,15.8,0.26,71,0,0.91
705,38.928524,-77.033623,1850,45,15.7,0.04,175,3,0.56
706,38.878433,-77.018265,2773,45,15.8,0.09,72,1,0.24
707,38.906509,-77.035507,1962,45,15.8,0.09,235,3,0.33
708,38.910309,-77.008553,2830,45,17.8,0.05,169,3,0.7
709,38.899837,-77.033371,3440,45,17.3,0.06,232,3,0.15
710,38.902828,-77.005386,1925,45,17.8,0.02,137,2,0.43
711,38.942833,-77.061111,2209,45,13.2,0.09,73,1,0.3
712,38.935844,-77.081871,2096,45,11.2,0.04,104,0,1.06
713,38.936184,-77.055687,1733,45,13.2,0.04,69,2,0.82
714,38.917316,-77.029884,4200,45,15.5,0.03,199,3,0.3
715,38.899944,-76.997391,1801,45,15.2,0.03,133,2,0.07
716,38.896996,-77.045799,2262,45,16.8,0.06,127,2,0.65
717,38.943722,-77.061241,2097,45,11.8,0.09,66,1,0.27
718,38.935844,-77.081871,2371,45,11.2,0.04,104,0,1.06
719,38.87429,-77.000771,3230,45,17.8,0.15,80,1,0.86
720,38.910919,-77.004097,1658,45,14.0,0.12,158,2,0.55
721,38.899944,-76.997391,2022,45,15.2,0.03,133,2,0.07
722,38.948513,-77.065186,2254,45,9.8,0.05,99,1,0.25
723,38.904526,-77.024925,2424,45,18.3,0.05,248,3,0.2
724,38.898209,-76.97393,3000,45,14.7,0.03,96,4,0.36
725,38.915081,-76.971832,1432,45,15.0,0.11,85,3,0.75
726,38.902828,-77.005386,2025,45,17.8,0.02,137,2,0.43
727,38.935844,-77.081871,1878,45,11.2,0.04,104,0,1.06
728,38.90786,-77.033585,2750,45,14.7,0.09,243,4,0.45
729,38.941189,-77.001961,2270,45,12.7,0.04,128,0,1.25
730,38.933262,-77.057487,2095,45,15.8,0.02,79,1,0.93
731,38.899719,-76.994179,2195,45,16.0,0.03,132,2,0.1
732,38.875622,-77.007805,2143,45,17.8,0.07,61,0,0.8
733,38.928524,-77.033623,2975,45,15.7,0.04,175,3,0.56
734,38.904655,-77.051949,3637,45,15.8,0.09,142,1,0.57
735,38.878433,-77.018265,2783,45,15.8,0.09,72,1,0.24
736,38.942833,-77.061111,3445,45,13.2,0.09,73,1,0.3
737,38.911392,-77.037857,3895,45,15.7,0.08,206,2,0.43
738,38.899643,-77.015663,2283,45,16.5,0.08,193,2,0.4
739,38.875031,-77.008392,2564,45,17.8,0.11,56,1,0.78
740,38.875622,-77.007805,3671,45,17.8,0.07,61,0,0.8
741,38.878574,-77.008011,3220,45,15.8,0.14,74,0,0.79
742,38.905251,-77.029938,2370,45,15.5,0.17,250,4,0.46
743,38.928524,-77.033623,3895,45,15.7,0.04,175,3,0.56
744,38.905846,-77.0299,3014,45,15.5,0.13,256,4,0.48
745,38.928524,-77.033623,2295,45,15.7,0.04,175,3,0.56
746,38.938812,-76.993378,2295,45,18.3,0.01,150,1,0.97
747,38.935844,-77.081871,2096,45,11.2,0.04,104,0,1.06
748,38.879082,-77.013382,2995,45,14.5,0.11,72,1,0.51
749,38.921124,-77.032143,3149,45,14.7,0.02,194,2,0.31
750,38.87748,-77.016319,2435,45,15.8,0.07,68,1,0.33
751,38.909416,-77.040604,3465,45,14.2,0.07,193,2,0.25
752,38.926098,-77.037827,2711,45,14.5,0.04,147,3,0.6
753,38.928207,-77.073692,2348,45,14.5,0.04,92,0,1.22
754,38.935844,-77.081871,1777,45,11.2,0.04,104,0,1.06
755,38.904186,-77.028625,2332,45,17.3,0.11,250,4,0.37
756,38.88168,-76.991302,2695,45,18.0,0.06,99,1,0.13
757,38.910355,-77.022186,2513,45,17.7,0.03,230,4,0.13
758,38.948097,-77.066391,3250,45,13.8,0.02,101,1,0.22
759,38.911369,-77.019661,2800,45,18.0,0.13,207,4,0.1
760,38.931915,-77.055489,2380,45,13.2,0.04,78,0,0.82
761,38.917034,-77.047165,3000,45,17.8,0.06,134,1,0.83
762,38.876125,-77.014709,3745,45,13.0,0.03,65,1,0.43
763,38.906509,-77.035507,1951,45,15.8,0.09,235,3,0.33
764,38.915981,-77.048294,2899,45,17.8,0.11,143,1,0.79
765,38.907059,-77.045364,3655,45,14.7,0.04,176,1,0.22
766,38.905228,-77.024277,1640,45,18.3,0.05,250,3,0.21
767,38.899643,-77.015663,2537,45,16.5,0.08,193,2,0.4
768,38.875622,-77.007805,4043,45,17.8,0.07,61,0,0.8
769,38.877972,-77.005531,2631,45,15.8,0.1,72,0,0.93
770,38.906509,-77.035507,2200,45,15.8,0.09,235,3,0.33
771,38.902828,-77.051842,2001,45,15.7,0.02,140,1,0.59
772,38.90649,-77.033157,1799,45,14.7,0.06,250,4,0.45
773,38.878815,-77.02108,3561,45,15.8,0.07,75,1,0.14
774,38.919926,-77.043968,1575,45,15.2,0.02,158,1,0.98
775,38.904655,-77.051949,2723,45,15.8,0.09,142,1,0.57
776,38.879517,-77.005623,5752,45,15.8,0.19,74,0,0.89
777,38.926098,-77.037827,2698,45,14.5,0.04,147,3,0.6
778,38.922688,-77.029228,2882,45,14.2,0.11,195,3,0.21
779,38.907616,-77.034286,1857,45,14.7,0.14,239,4,0.41
780,38.934265,-77.071983,2575,45,16.8,0.03,125,1,0.8
781,38.873459,-77.00943,2499,45,15.5,0.09,51,1,0.75
782,38.87521,-77.006256,2895,45,17.8,0.09,66,0,0.89
783,38.935116,-77.033882,1769,45,14.7,0.06,152,2,0.38
784,38.873459,-77.00943,3619,45,15.5,0.09,51,1,0.75
785,38.875031,-77.008392,2226,45,17.8,0.11,56,1,0.78
786,38.879517,-77.005623,2172,45,15.8,0.19,74,0,0.89
787,38.904102,-77.017403,2142,45,16.7,0.12,221,2,0.26
788,38.875622,-77.007805,5216,45,17.8,0.07,61,0,0.8
789,38.896996,-77.045799,2329,45,16.8,0.06,127,2,0.65
790,38.910355,-77.022186,3511,45,17.7,0.03,230,4,0.13
791,38.910309,-77.008553,2135,45,17.8,0.05,169,3,0.7
792,38.899944,-76.997391,3596,45,15.2,0.03,133,2,0.07
793,38.904655,-77.051949,2767,45,15.8,0.09,142,1,0.57
794,38.876175,-76.966736,1900,45,14.8,0.05,61,1,0.54
795,38.878815,-77.02108,2000,45,15.8,0.07,75,1,0.14
796,38.910919,-77.004097,2265,45,14.0,0.12,158,2,0.55
797,38.95285,-77.016182,2519,45,14.3,0.19,150,0,1.21
798,38.879608,-77.004875,2720,45,15.8,0.19,72,0,0.85
799,38.876781,-77.015671,2142,45,15.8,0.03,66,1,0.37
800,38.904102,-77.017403,2517,45,16.7,0.12,221,2,0.26
801,38.896446,-77.046944,1977,45,18.8,0.04,107,2,0.71
802,38.937695,-77.036102,1287,45,13.7,0.03,138,2,0.3
803,38.918655,-77.036057,4109,45,17.5,0.02,192,2,0.54
804,38.879082,-77.013382,3665,45,14.5,0.11,72,1,0.51
805,38.935844,-77.081871,1873,45,11.2,0.04,104,0,1.06
806,38.904102,-77.017403,2698,45,16.7,0.12,221,2,0.26
807,38.948097,-77.066391,3195,45,13.8,0.02,101,1,0.22
808,38.900364,-77.000961,2897,45,17.8,0.02,135,2,0.14
809,38.916546,-77.023216,2100,45,18.3,0.06,187,4,0.33
810,38.878815,-77.02108,2201,45,15.8,0.07,75,1,0.14
811,38.921501,-77.043922,2580,45,17.3,0.07,157,1,0.91
812,38.906879,-77.03418,3744,45,14.7,0.11,239,4,0.4
813,38.936184,-77.055687,2518,45,13.2,0.04,69,2,0.82
